 -1.54256178e+01 1.93431486e+01 -4.46845578e+01 -1.23026286e+01 7.72983646e+01 -3.28620827e+01 -1.36458833e+01 -6.58964604e+00 3.10458473e+01 1.27073686e+01
 -1.54823946e+01 3.33388869e+01 -4.36590395e+01 7.27472673e+00 5.45975125e+01 -5.02461441e+01 -2.58810408e+01 -2.26778821e+01 2.56740868e+01 1.43065476e+01
 -2.72837506e+01 3.63912887e+01 -4.21859712e+01 8.10088723e+00 5.21438753e+01 -2.29701613e+01 -6.20992074e-01 -2.03423990e+01 5.06042381e+01 4.00449669e+01
 -7.31709758e+00 4.86524327e+01 -4.87470419e+01 -2.80208623e+00 5.00632409e+01 -3.79089682e+01 -7.42997566e+00 -3.45461463e+01 4.71806315e+01 7.18781640e+00
 -6.30238814e+01 4.07462998e+00 -5.63534637e+01 1.47359779e+01 5.09375547e+01 -4.82299644e+01 5.22383489e+00 -8.41943537e+00 2.40382819e+01 1.95783908e+01
 -1.14944570e+01 3.07494226e+01 -7.17539095e+01 3.07081838e+00 4.59689122e+01 -5.92768166e+01 -1.42351479e+01 -3.09219909e+01 1.84307673e+01 9.91452491e+00
 -2.06363127e+01 2.39468055e+01 -3.85755283e+01 2.25385221e+01 5.61415205e+01 -5.15633414e+01 -5.49121933e+00 -7.03287848e+00 4.89706115e+01 3.00904023e+01
 -3.51101828e+01 1.68954251e+01 -4.08392507e+01 1.65543480e+01 6.77313007e+01 -2.51726327e+01 -1.68969534e+00 3.59269758e+00 5.11733195e+01 5.28995312e+01
 -5.68155972e+01 3.63147378e+01 -2.81526070e+01 2.83279346e+01 5.12005439e+01 -4.81209063e+01 -2.34224633e+00 -1.47512859e+01 2.49954209e+01 4.14261378e+01
 -2.31298111e+01 5.16725215e+01 -4.34888664e+01 1.70438612e+01 4.91359440e+01 -4.49833975e+01 -1.83385637e+01 -2.90234673e+01 3.44112158e+01 2.43543388e+01
 -5.21045518e+01 2.84509600e+01 -2.14346317e+01 9.69989993e+00 5.87221262e+01 -4.94381507e+01 -1.65488329e+00 -1.65055529e+01 4.19700311e+01 3.19679160e+01
 -5.12041612e+01 2.25436470e+01 -3.34489148e+01 8.49912231e+00 6.05284144e+01 -5.27061607e+01 -3.33426299e+00 -1.41044954e+01 2.99372116e+01 3.52129178e+01
 -2.52891100e+01 4.34631821e+01 -3.15908970e+01 1.76948057e+01 5.84949630e+01 -2.28379013e+01 -2.59961237e+00 -1.37167809e+01 8.13022093e+01 3.21736179e+01
 -2.65634944e+01 5.30846518e+01 -2.38004202e+01 -2.73771067e+01 7.21029293e+01 -5.33386927e+01 -3.24352335e+01 -4.15812877e+01 5.62780454e+00 3.21663661e+01
 -3.72305118e+01 6.10547170e+01 -3.13207891e+01 2.09117334e+01 5.42700821e+01 -4.65715776e+01 7.60294373e-02 -2.55322080e+01 4.23071877e+01 1.08982665e+01
 -5.55210936e+01 4.20970529e+01 -4.61129059e+01 1.39250357e+01 6.50129802e+01 -3.68338068e+01 1.06146102e+00 -1.36100639e+01 2.49387845e+01 2.06740311e+01
 -7.68905737e+00 4.18588830e+01 -5.94897496e+01 -7.75668064e+00 7.03213275e+01 -5.09061049e+01 -3.06357968e+01 -2.50367391e+01 2.18806924e+01 1.70579419e+01
 -1.75539372e+01 4.45578007e+01 -5.85078592e+01 2.78221977e+01 5.97693929e+01 -4.30141405e+01 -1.98845822e+01 -1.16649638e+01 4.66795567e+01 1.71714457e+01
 -5.05850732e+01 2.34404537e+01 -6.34152835e+01 2.26311727e+01 4.56808558e+01 -5.37350431e+01 -3.59541337e+01 -2.28887609e+01 4.55235654e+01 -3.41238683e+00
 -6.66896043e+00 4.51563186e+01 -3.66337193e+01 5.90334598e+00 5.11078681e+01 -4.71065194e+01 1.10709840e+00 -2.75195249e+01 4.19109787e+01 5.69831191e+00
 -3.75925613e+01 3.83508133e+01 -5.07858541e+01 2.89126736e+01 4.62264458e+01 -4.65271395e+01 -7.83228808e+00 -1.84268051e+01 7.64638732e+00 1.95319741e+01
 -2.35201182e+01 4.16858359e+01 -2.10188636e+01 -3.15276850e+00 7.25274318e+01 -3.49732026e+01 1.58034506e+01 -1.22823502e+01 4.23158905e+01 6.31626648e+00
 -3.45612923e+01 3.02346490e+01 -4.32782207e+01 -2.59169891e+01 6.85898496e+01 -2.45220027e+01 6.32723517e-01 -2.64077344e+01 3.17519142e+01 1.02480310e+01
 -1.74513284e+01 3.85425658e+01 -3.75148100e+01 2.16924769e+00 4.87543572e+01 -3.22501665e+01 -1.47262007e+01 -3.08928438e+01 6.14337340e+01 1.62339066e+01
 -2.49697568e+01 3.74032886e+01 -3.81074597e+01 1.19340804e+01 6.45550569e+01 -4.41848020e+01 -1.64071643e+00 -1.18589625e+01 2.94453716e+01 8.68173367e+00
 -3.41953933e+01 2.97005100e+01 -4.43198471e+01 4.23116296e+00 4.50772551e+01 -5.80509193e+01 -2.90824033e+01 -3.52826184e+01 1.91303917e+01 1.83469420e+01
 -4.32698316e+01 3.02094750e+01 -5.41857794e+01 -1.27249563e+01 7.93150840e+01 -2.61688236e+01 1.81145984e+00 -1.26265677e+01 2.44421056e+01 3.01395714e+01
 -2.65294850e+01 3.42528544e+01 -4.71439804e+01 -1.48780575e+00 6.58987251e+01 -5.53307471e+01 -1.61570398e+01 -2.28216377e+01 2.84507677e+01 1.84287346e+01
 -4.57982164e+01 2.89606735e+01 -3.15440307e+01 2.80730743e+01 5.79895175e+01 -4.83995058e+01 -1.42059691e+01 -9.63967480e+00 5.70655212e+01 2.62284389e+01
 -4.69945109e+01 4.40066561e+01 -3.96784772e+01 1.47659828e+00 7.85960290e+01 -4.77672157e+01 3.96193286e+00 -1.30710653e+01 6.32608570e+00 2.82493526e+01
 -2.89888419e+01 3.18772835e+01 -6.00644063e+01 3.83478395e+00 8.32311930e+01 -3.86955782e+01 -8.19327079e+00 -2.09008563e+00 3.09680053e+01 4.52596216e+00
 -2.72941077e+01 4.27504288e+01 -3.32182387e+01 1.21727048e+01 6.48188426e+01 -5.00922787e+01 -2.26630796e+01 -1.96640936e+01 5.76613545e+01 9.49284209e+00
 -3.39098461e+01 4.20385193e+01 -3.88055025e+01 6.83928302e+00 7.20548610e+01 -3.61697286e+01 -3.18304958e+01 -1.75801162e+01 3.71210202e+01 4.22705429e+01
 -4.03057670e+01 4.60177064e+01 -3.75557545e+01 3.38665766e+01 3.89174054e+01 -3.26605948e+01 -4.46188861e+00 -2.39094100e+01 3.31371733e+01 2.40603801e+01
 -2.42102860e+01 6.34019903e+00 -4.61298061e+01 1.30726387e+01 5.66683988e+01 -4.96905291e+01 8.18028345e+00 -4.90873720e+00 4.36052427e+01 1.99091768e+01
 -3.55372704e+01 7.17243485e+00 -2.37087968e+01 1.52091338e+01 7.58487419e+01 -4.05321761e+01 3.56193748e+00 1.13362240e+01 4.96609829e+01 7.64566441e+00
 -4.72779737e+01 3.72332591e+01 -4.39893475e+01 2.87990964e+01 3.81285453e+01 -4.16793119e+01 -2.53721929e+01 -2.86748968e+01 2.11003862e+01 2.06586725e+01
 -1.63112375e+01 3.47358786e+01 -3.83609572e+01 1.78017683e+01 4.71336559e+01 -4.87577039e+01 -9.39545107e+00 -2.36618109e+01 4.50710648e+01 2.10650311e+01
 -3.36414036e+01 1.96540827e+01 -3.57798458e+01 -1.87781583e+01 8.42358384e+01 -5.23340303e+01 -2.41321035e+01 -1.53940524e+01 2.85129278e+01 2.14084449e+01
 -4.94194083e+01 4.86165197e+01 -4.46814492e+01 6.26871782e+00 4.73655981e+01 -5.30756094e+01 -1.94760684e+00 -4.01151139e+01 4.36158989e+01 2.68617877e+00
 -1.80154624e+00 3.73506724e+01 -6.24298262e+00 -2.38991285e+01 9.16462011e+01 -6.26112009e+01 -5.87560034e+01 -2.38746287e+01 3.46351272e+01 3.64061215e+01
 -4.55278109e+01 3.53712206e+01 -6.37504282e+01 9.15722458e+00 4.83467915e+01 -3.65284301e+01 -1.25028741e+01 -3.21606721e+01 5.22250531e+01 2.71421779e+01
 -5.41830801e+01 2.59243476e+01 -6.71819898e+01 4.11076702e+00 5.71480316e+01 -4.27433179e+01 -7.85208965e-01 -2.38447264e+01 4.26134290e+01 1.46249113e+01
 -5.58427753e+01 2.91390673e+01 -5.80139291e+01 5.28915972e-01 6.23420623e+01 -3.48539483e+01 -2.69709138e+01 -2.59574280e+01 4.54102099e+01 1.23752687e+01
 -3.46021603e+01 4.70993976e+01 -2.15019943e+01 3.85987563e+00 7.23394879e+01 -1.93499071e+01 1.96736958e+01 -1.13495230e+01 3.51268980e+01 8.23304630e+00
 -1.64802895e+01 3.68506345e+01 -3.13119428e+01 3.88475909e+01 5.63332189e+01 -2.43965960e+01 -4.55131616e+00 -2.32387610e+00 4.93500028e+01 4.75575981e+01
 -3.58088365e+01 2.11815175e+01 -3.99139982e+01 2.79149850e+01 4.88003281e+01 -4.32816184e+01 -6.80215393e-01 -1.13244620e+01 3.62763477e+01 2.90348113e+01
 -2.58090425e+01 2.18761198e+01 -4.28320414e+01 -1.61234109e+01 5.18868077e+01 -5.33621829e+01 -3.43929878e+00 -3.63907529e+01 2.98166538e+01 9.81230301e+00
 -5.73932020e+01 2.40296063e+01 -3.18686533e+01 3.81904241e-01 6.68371972e+01 -4.36198412e+01 -1.09174797e+01 -2.02569477e+01 5.51146071e+01 1.77256343e+01
 -3.90793584e+01 4.95125447e+01 -5.85849700e+01 1.13398026e+01 6.65609064e+01 -3.91637781e+01 -2.99816019e+01 -2.55015945e+01 1.77940254e+01 1.87173588e+01
 -3.80301952e+01 4.27182764e+01 -3.97903274e+01 -1.86678064e+01 8.39881473e+01 -4.89998859e+01 -3.47697120e+00 -2.44232407e+01 1.36108231e+01 2.80489971e+01
 -2.18092689e+01 5.71153458e+01 -4.03835974e+01 -1.64066653e+01 8.36858004e+01 -2.39126341e+01 -2.57970955e+01 -2.81502341e+01 5.11611527e+01 7.96093822e+00
 -4.68557394e+01 2.21080416e+01 -4.22791890e+01 -1.88605629e-01 4.12457746e+01 -7.57960611e+01 -1.80517559e+01 -4.51233602e+01 5.40347818e+01 2.68319186e+01
 -2.06448467e+01 1.76798463e+01 -4.13840962e+01 1.17828575e+01 4.87628239e+01 -3.71575731e+01 -1.18482060e+01 -2.05406694e+01 4.51786126e+01 3.20323728e+01
 -1.26379796e+01 3.23339399e+01 -2.90369728e+01 9.39066403e-01 7.38288388e+01 -2.23644431e+01 -5.45809474e+00 -9.99020883e+00 3.62598324e+01 3.60339491e+01
 -3.13098788e+01 3.87153732e+01 -2.46014985e+01 2.20236822e+01 6.28084849e+01 -3.82277499e+01 1.66446559e+01 -8.81386125e+00 2.93824661e+01 2.41576675e+01
 -4.20616419e+01 5.46796469e+01 -4.54346951e+01 3.81181108e+01 5.32787664e+01 -2.75106224e+01 -2.15824847e+00 -1.54834402e+01 9.89893819e+00 1.12699856e+01
 -2.76834028e+01 3.73120850e+01 -3.59210500e+01 2.12411359e+01 8.14923724e+01 -4.26408455e+01 -1.88156890e+01 -2.39935475e+00 3.98550364e+01 4.07994972e+01
 -3.39383614e+01 5.64131421e+01 -4.51183316e+01 3.37792252e+00 4.58783173e+01 -5.37646859e+01 -3.27566184e+00 -4.93000816e+01 5.35713022e+01 1.81647806e+01
 -3.89616903e+01 8.56851725e+00 -6.01609989e+01 -7.09428747e+00 8.23591459e+01 -5.94288571e+01 -9.97073574e+00 -8.32443278e+00 2.94258335e+01 1.37849215e+01
 -4.21016279e+01 1.84783360e+01 -5.42074369e+01 1.05281333e+01 5.90229461e+01 -6.40437710e+01 -2.96667732e+01 -2.42395600e+01 4.41406113e+01 1.93435160e+01
 -3.14592275e+01 1.42233453e+01 -3.69205732e+01 -2.90315363e+00 5.05678985e+01 -3.00405542e+01 -3.29560374e+00 -2.70301267e+01 3.69090395e+01 5.54469014e+01
 -2.44612127e+01 4.37778574e+01 -4.36970292e+01 5.14579215e+00 6.00550602e+01 -3.53546202e+01 -1.10415743e+01 -2.72412132e+01 8.02622870e+00 5.68093859e+00
 -2.89514358e+01 3.76952195e+01 -3.39682963e+01 -1.31026887e+01 7.23599839e+01 -4.75215186e+00 -1.51740973e+01 -2.33851560e+01 4.19155604e+01 9.00484783e+00
 -4.42769518e+01 2.72001413e+01 -3.55240991e+01 1.67901988e+01 5.79084798e+01 -3.09330138e+01 -3.93727898e+01 -1.98909431e+01 2.62928478e+01 -2.33079523e-01
 -2.07236260e+01 1.09452328e+01 -4.99238543e+01 3.48711301e+00 9.16882064e+01 -5.71597050e+01 9.59532336e+00 7.38829955e+00 4.86185249e+01 1.84252349e+01
 -2.44561129e+01 3.37299197e+01 -7.32785689e+01 -2.80385304e+01 8.61448187e+01 -3.12491560e+01 -1.49774979e+01 -2.61850926e+01 3.38236892e+01 5.41930896e-01
 -2.21188219e+01 3.85089161e+01 -5.95028667e+01 2.48128372e+01 7.65696984e+01 -7.42338107e+01 -3.28116310e+01 -1.11431810e+01 6.10292999e+00 2.40281790e+00
 -4.74576112e+01 2.83370543e+01 -2.37937739e+01 -6.15470712e+00 8.26361469e+01 -5.71905522e+01 -2.43568237e+01 -1.97666532e+01 3.82074989e+01 2.34456107e+01
 -2.56550948e+01 1.95399476e+01 -6.15085799e+01 1.41907082e+00 6.02327571e+01 -3.20286215e+01 -3.13051563e+01 -2.30282620e+01 1.20472469e+01 -2.00614541e+00
 -2.69637764e+01 2.67538525e+01 -3.45381092e+01 2.75313591e+01 6.27188661e+01 -3.44892803e+01 -5.35579968e+00 -5.38097117e+00 3.38546016e+01 1.30851219e+01
 -4.94290247e+01 3.78595847e+01 -5.03606433e+01 -1.46759813e+01 7.28643033e+01 1.14550288e+01 -1.04763480e+00 -2.34158044e+01 2.32585111e+01 1.99254844e+01
 -5.15704771e+01 3.52610481e+01 -6.11289012e+01 3.35881968e+01 5.88494328e+01 -5.69573891e+01 1.32077891e+00 -1.61604170e+01 2.16547235e+01 3.27212964e+01
 -2.29246663e+01 3.28811524e+01 -3.76652535e+01 2.32929585e+01 6.33207495e+01 -5.35195814e+01 -8.76910077e+00 -1.67234930e+01 7.80537656e+01 2.60021907e+01
 -4.27645509e+01 5.61882446e+01 -2.21873277e+01 -1.84790631e+01 8.67013535e+01 -3.35755346e+01 -3.31467671e+01 -3.53157296e+01 2.88809274e+01 3.29650305e+01
 -1.27356815e+01 3.75956076e+01 -4.48030314e+01 -1.30979149e+01 6.09038584e+01 -2.35171987e+01 -2.52811144e+01 -3.77027289e+01 2.72099507e+01 9.76507056e+00
 -4.03359838e+01 2.03905973e+01 -2.18069234e+01 1.10727707e+01 5.04449798e+01 -2.86534682e+01 -2.99501250e+01 -2.79139524e+01 4.77038262e+01 3.10722855e+01
 -2.46373761e+01 4.23887869e+01 -2.27280869e+01 2.95909912e+00 6.96529225e+01 -6.39895281e+01 -9.36347038e+00 -3.06586192e+01 5.58197287e+01 2.77854823e+01
 -4.34295355e+01 5.39264871e+01 -2.84166971e+01 2.03425989e+01 7.89535274e+01 -5.97584647e+01 5.94215182e+00 -1.62127757e+01 3.17739631e+01 1.19848580e+01
 -2.42109129e+01 1.91491440e+01 -2.40840438e+01 3.91314228e+01 4.88145481e+01 -5.30271382e+01 -4.30580902e+01 -1.62772226e+01 3.55322818e+01 1.74225937e+01
 -5.36342166e+01 2.41202941e+01 -3.80861214e+01 1.39151335e+01 4.94519084e+01 -2.69369410e+01 -2.35702069e+01 -2.97128953e+01 2.56308234e+01 1.63845426e+01
 -2.60801177e+01 2.99684272e+01 -5.11356698e+01 -1.22545250e+01 7.82740201e+01 -7.11342970e+01 1.29083487e+00 -2.88049646e+01 2.42570742e+01 1.86417339e+01
 -3.73715694e+01 2.33791721e+01 -5.50688488e+01 2.46801016e+01 5.56233795e+01 -5.94712297e+01 -1.12997809e+01 -2.35810508e+01 6.09913565e+01 3.07414443e+01
 -6.32953967e+01 2.65997567e+01 -5.65975855e+01 1.10207984e+01 8.19923165e+01 -4.69647366e+01 -7.13726523e+00 -1.12069276e+01 3.02785725e+01 -5.40645752e+00
 -2.01358771e+01 1.30412591e+01 -4.00452165e+01 1.27723709e+01 5.67474051e+01 -3.45954767e+01 -2.38492362e+01 -1.99525727e+01 4.26735431e+01 2.13313328e+01
 -3.02045155e+01 1.24480706e+01 -1.56851202e+01 2.66065815e+01 7.72155243e+01 -4.74741505e+01 -2.41061354e+01 3.07213194e+00 2.23390044e+01 1.67280500e+01
 -6.85428085e+01 2.99800487e+01 -5.94984278e+01 1.38612754e+01 6.79521190e+01 -4.90783671e+01 1.83748690e+00 -2.30765304e+01 2.55316313e+01 8.62317733e+00
 -4.43941397e+01 3.98762606e+01 -4.91084871e+01 2.76157790e+01 7.52671309e+01 -4.49310254e+01 -8.71175901e+00 -1.26775474e+01 3.62073806e+01 2.82877956e+01
 -4.54080927e+01 3.35326251e+01 -3.93975013e+01 2.54829647e+01 9.64877666e+01 -4.35774700e+01 -3.83786503e+01 2.05106902e+00 2.51371962e+01 1.39339566e+01
 -6.67196770e+01 2.40920414e+01 -3.62989124e+01 1.90871792e+01 3.59606733e+01 -3.06601017e+01 -1.20379222e+01 -4.01011325e+01 2.92984237e+01 1.85810062e+01
 -3.80372252e+01 -6.05503128e+00 -4.30012853e+01 8.47384828e+00 8.83942966e+01 -1.83755523e+01 1.71307862e+01 1.52584796e+01 3.24488724e+01 3.06834791e+01
 -5.90350811e+01 2.25238628e+01 -2.79002146e+01 1.08055617e+00 8.22304075e+01 -5.01363934e+01 -2.00870031e+01 -2.00546192e+01 5.16436429e+01 7.25748730e+00
 -3.86114997e+01 3.40016211e+01 -5.13851882e+01 1.41333686e+01 6.93207424e+01 -5.64214004e+01 -3.12812346e+01 -2.86254608e+01 3.67510443e+01 1.96788102e+01
 -5.84712005e+01 2.82942793e+01 -2.45752771e+01 2.06414019e+01 4.86949301e+01 -3.42013898e+01 -1.69049361e+01 -3.19845246e+01 3.76275925e+01 -1.39981752e+01
 -1.09523888e+01 1.95298033e+01 -3.34878858e+01 -3.94541164e+00 6.96832494e+01 -3.75476502e+01 1.28056127e+01 -2.00892890e+01 4.42493311e+01 1.77757989e+01
 -4.27484555e+01 2.29299777e+01 -3.59603321e+01 -1.56137759e-01 8.87098024e+01 -4.64637978e+01 1.96023058e+01 -1.06500659e+01 5.92915869e+01 2.29010415e+01
 -3.86159296e+01 4.41480559e+01 -4.50976117e+01 2.32132930e+01 7.29902854e+01 -4.43753680e+01 -1.13249283e+01 -2.19965807e+01 5.20995420e+01 2.30297676e+01
 -3.54154440e+01 3.76540475e+01 -1.68092441e+01 4.96952040e+00 6.17297016e+01 -2.52535761e+01 -3.12299903e+01 -3.61403288e+01 2.86299036e+01 1.87501551e+01
 -1.50119393e+01 2.92754759e+01 -4.68341300e+01 2.68283358e+00 5.98820720e+01 -3.23901394e+01 1.57095141e+00 -3.05639089e+01 3.85627621e+01 3.83694963e+00
 -4.70744943e+01 3.12439590e+01 -3.39101427e+01 -8.41057247e+00 7.49528760e+01 -6.00247831e+01 -9.10072140e+00 -3.76037074e+01 3.84979634e+01 2.87046048e+01
 -3.64286546e+01 4.01748743e+01 -5.81707647e+01 7.27818787e+00 7.06583984e+01 -3.04993071e+01 5.64052065e+00 -2.97508023e+01 5.94245411e+01 4.28223278e+01
 -1.32857755e+01 3.92309110e+01 -1.49701181e+01 7.35823625e+00 9.05910532e+01 -1.28153386e+01 -3.10285754e+01 -1.06317682e+01 2.45400106e+01 2.34241782e+01
 -5.57921790e+00 2.79548405e+01 -4.34992128e+01 1.02168343e+01 7.13732518e+01 -2.74455265e+01 -2.66257166e+01 -2.01506190e+01 3.72576421e+01 -1.07928892e+00
 -5.61886200e+01 4.85996523e+01 -4.58713230e+01 2.37307354e+01 5.60004346e+01 -5.49766036e+01 2.31717689e+01 -3.75937339e+01 5.49574789e+01 7.72995327e+00
 -4.40679638e+01 3.82225382e+01 -4.77087034e+01 1.58065636e+01 8.49059323e+01 -4.43766553e+01 -1.13479184e+01 -1.72949081e+01 4.59011761e+01 -3.69080675e+00
 -3.29614650e+01 1.30526048e+01 -4.40430651e+01 1.19905272e+01 6.12657392e+01 -4.03105292e+01 1.53311615e+01 -2.03988333e+01 2.67794136e+01 1.70038876e+01
 1.00325249e+00 4.98129535e+01 -5.63535395e+01 2.30142161e+01 4.33005660e+01 -3.31368756e+01 -1.31920604e+01 -4.45208027e+01 2.97754330e+01 2.44675758e+01
 -2.23047072e+01 6.71140526e+01 -3.12773493e+01 -1.97956563e+00 8.79889741e+01 -1.53708438e+01 4.22803580e+00 -3.27593467e+01 6.26869683e+01 4.44471853e+01
 -3.17563301e+01 4.42717758e+01 -3.58115975e+01 -1.44389870e+01 7.46304394e+01 -4.93071715e+01 -1.30682040e+00 -4.66359308e+01 6.53599681e+01 1.45032333e+01
 -2.88377422e+01 -9.88901900e+00 -3.84746684e+01 2.37550181e+00 5.97804179e+01 -4.72396821e+01 9.44139120e+00 -2.10462565e+01 4.12644390e+01 4.04112079e+01
 -2.37763459e+01 2.44683861e+01 -1.84626455e+01 6.71869979e+00 6.18270559e+01 -4.95927741e+01 -2.78748926e+01 -3.55540443e+01 2.73615415e+01 1.39683144e+01
 -3.09718087e+01 4.93750083e+01 -2.67235534e+01 6.16908044e+00 8.21708740e+01 -5.29717600e+01 -2.51480461e+01 -3.51294105e+01 4.49663246e+01 1.84931346e+01
 -1.88967889e+01 5.86651200e+01 -5.53593141e+01 1.14730181e+01 6.92984027e+01 -4.06257580e+01 -2.16211148e+01 -4.40593073e+01 4.43767330e+01 3.63375801e+01
 -2.93625698e+01 2.14990804e+01 -4.45279542e+01 1.18313750e+01 4.76396087e+01 -4.55448073e+01 -5.83820739e+00 -4.12670448e+01 2.21568250e+01 2.26438863e+01
 -4.87264269e+01 -5.20588987e+00 -6.34722204e+01 4.91160660e+00 5.69202612e+01 -3.86167223e+01 -1.92170883e+01 -2.91020381e+01 1.63708497e+01 1.77986014e+00
 -4.95617607e+01 3.51647858e+01 -1.32834217e+01 -1.58381788e+01 6.68805040e+01 -4.00980213e+01 1.32151251e+01 -4.58669207e+01 2.81092352e+01 -1.28150913e+01
 -6.79476046e+01 2.62877137e+01 -4.86329423e+01 9.94154260e-01 7.16300717e+01 -5.19923138e+01 -1.79477267e+01 -4.04326486e+01 2.29618096e+01 2.97617910e+01
 -2.14493503e+01 1.72483302e+01 -6.22558176e+01 7.47975381e+00 7.51563718e+01 -5.87670346e+01 -1.50315435e+00 -2.53726458e+01 6.20139724e+01 2.29199139e+01
 -5.16098849e+01 1.34831772e+01 -2.73818158e+01 -5.24647460e+00 7.31506903e+01 -3.20736622e+01 1.73878194e+01 -2.57590324e+01 2.16970357e+01 1.18738983e+01
 1.78051125e+01 3.84965788e+01 -3.07433098e+01 -1.09254506e+01 9.81027763e+01 -2.57896335e+01 -4.11743732e+00 -1.73910393e+01 1.32178386e+01 3.65940297e+01
 -4.02106865e+01 3.90236643e+01 -8.79444936e+00 9.45764830e+00 7.60432084e+01 -1.88440597e+01 -1.15947597e+01 -2.70618187e+01 3.27456043e+01 1.82867518e+01
 -3.91328106e+01 2.82872311e+01 -2.92472854e+01 4.82754314e+00 9.29063370e+01 -4.78512476e+01 -1.21448182e+01 -1.99886778e+01 4.67062289e+01 3.34716296e+01
 -6.03377326e+01 3.15410239e+01 -1.52047021e+01 3.46259558e+01 8.00542283e+01 -4.90497306e+01 -3.73207001e+01 -1.88636984e+01 5.01610177e+01 3.90627789e+01
 -9.40852203e-01 4.08521428e+01 -5.56970318e+01 2.75100376e+01 6.43038395e+01 -3.61465896e+01 -3.08423234e+00 -2.62117875e+01 7.75320809e+00 2.76639002e+01
 -2.47204990e+01 3.27008242e+01 -5.42787994e+00 1.25474824e+01 8.66107919e+01 -3.74205459e+01 -1.70030832e+01 -1.70048644e+01 2.54358781e+01 3.34154172e+00
 -3.42085576e+01 2.71842757e+01 -4.99500361e+01 1.97327109e+01 8.37854374e+01 -3.28837921e+01 -5.28343225e+01 -2.28082623e+01 5.35110085e+01 2.65978322e+01
 -1.07316572e+01 3.24761659e+01 -6.58918684e+01 7.18845354e+00 7.74008558e+01 -5.68501274e+01 -1.01947220e+01 -3.30540361e+01 5.30204925e+01 1.12026051e+01
 -1.26876965e+01 2.21872011e+01 -4.52937158e+01 2.86215135e+00 5.54856132e+01 -5.10734349e+01 -4.83586517e+00 -4.43777359e+01 2.61752637e+01 1.06469749e+01
 -1.26124015e+01 1.65330936e+01 -4.29546182e+01 2.35201515e+01 6.85180999e+01 -2.96168085e+01 -1.69421406e+01 -1.82005732e+01 5.14806890e+01 1.30893192e+00
 -3.61868407e+01 1.55766282e+01 -3.40623247e+01 1.80523636e+01 7.33717226e+01 -3.11319349e+01 -6.42376671e+00 -1.79727321e+01 2.74781389e+01 2.00220697e+01
 -2.65953950e+01 2.96789589e+01 -4.79320626e+01 1.27828254e+01 7.54137432e+01 -6.80859252e+01 2.72779358e+00 -3.19817084e+01 5.13622474e+01 1.04782775e+01
 -5.09047719e+01 1.37205008e+01 -5.31368744e+01 1.01116235e+01 6.82247686e+01 -6.91323737e+01 -4.80094994e+00 -3.61421674e+01 3.74704453e+01 3.35940067e+01
